num_single_quote_error,num_spacing_error,num_social_media_handles,num_urls_text,num_twitter_post_urls,number_of_hastags,num_of_absence_of_space_after_sentence_completion,num_capitalized_words,num_of_absence_capitalization_after_full_stop,num_of_words_of_pattern_2017word,num_mispelled_words
0,5,0,0,0,0,2,7,2,0,34
0,3,0,0,0,0,5,3,2,0,10
0,4,0,0,0,0,2,4,0,0,5
0,1,0,0,0,0,16,4,0,0,4
0,2,0,0,0,0,1,6,2,0,4
0,2,0,0,0,0,1,2,2,0,0
0,12,0,0,0,0,2,9,0,0,7
0,1,0,0,0,0,6,5,0,0,29
0,1,0,0,0,0,0,3,2,0,4
0,1,0,0,0,0,3,3,0,0,1
0,1,0,0,0,0,2,3,1,0,8
0,2,0,0,0,0,1,9,3,0,10
0,2,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
0,4,0,0,0,0,1,1,0,0,2
0,3,0,0,0,0,0,2,3,0,1
0,2,0,0,0,0,1,5,0,0,2
0,7,0,0,0,0,3,4,1,0,13
0,4,0,0,0,0,1,4,2,0,13
0,4,0,0,0,0,1,2,0,0,11
0,5,0,0,0,0,1,3,1,0,2
0,5,0,0,0,0,2,7,0,0,8
0,2,0,0,0,0,1,3,1,0,7
0,5,0,0,0,0,0,8,0,0,6
0,5,0,0,0,0,8,2,0,0,6
0,2,0,0,0,0,0,6,2,0,4
0,3,0,0,0,0,0,3,1,0,8
0,4,0,0,0,0,1,4,2,0,9
0,1,0,0,0,0,1,6,1,0,10
0,2,0,0,0,0,0,4,1,0,6
0,14,0,0,0,0,2,3,1,0,4
0,5,0,0,0,0,3,8,2,0,8
0,2,0,0,0,0,3,29,4,0,18
0,8,0,0,0,0,3,9,0,0,11
0,1,0,0,0,0,4,3,1,0,16
0,1,0,0,0,0,4,4,0,0,14
0,1,0,0,0,0,0,4,0,0,4
0,2,0,0,0,0,2,8,2,0,14
0,5,0,0,0,0,1,4,3,0,7
0,3,0,0,0,0,1,4,0,0,2
0,3,0,0,0,1,0,1,0,0,11
0,6,0,0,0,0,3,6,3,0,19
0,2,0,0,0,0,2,1,0,0,4
0,1,0,0,0,0,1,11,2,0,19
0,4,0,0,0,0,2,10,4,0,16
0,1,0,0,0,0,1,8,3,0,10
0,5,0,0,0,0,6,7,3,0,15
0,1,0,0,0,0,2,4,0,0,1
0,1,0,0,0,0,0,2,0,0,1
0,2,0,0,0,0,0,4,2,0,1
0,5,0,0,0,0,1,3,1,0,3
0,2,0,0,0,0,1,4,2,0,12
0,3,0,0,0,1,3,8,0,0,29
0,9,0,0,0,0,6,5,1,0,9
0,4,0,0,0,0,0,8,2,0,2
0,4,0,0,0,0,1,5,3,0,4
0,3,0,0,0,0,2,8,4,0,4
0,4,0,0,0,0,2,4,2,0,8
0,20,0,0,0,0,4,5,2,0,23
0,6,0,0,0,0,1,9,5,1,17
0,1,0,0,0,0,3,1,0,0,1
0,10,0,0,0,0,5,23,7,0,16
0,4,0,0,0,0,2,12,6,0,4
0,2,0,0,0,0,5,3,1,0,10
0,13,0,0,0,0,1,4,1,0,7
0,3,0,0,0,0,3,4,0,0,5
0,2,0,0,0,0,2,12,5,0,14
0,1,0,0,0,0,2,4,1,0,9
0,2,0,0,0,0,0,6,1,0,5
0,1,0,0,0,0,1,10,3,0,4
0,7,0,0,0,0,9,3,0,0,5
0,3,0,0,0,0,5,10,0,0,3
0,5,0,0,0,0,2,6,2,0,0
0,3,0,0,0,0,3,3,1,0,7
0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,1,1,0,0,4
0,2,0,0,0,0,1,7,3,0,7
0,2,0,0,0,0,1,8,9,0,4
0,4,0,0,0,0,2,3,1,1,7
0,19,0,0,0,0,1,12,4,0,16
0,18,0,0,0,0,0,3,1,0,5
0,8,0,0,0,0,1,18,5,0,10
0,7,0,0,0,0,0,4,0,0,7
0,2,0,0,0,0,5,16,1,0,26
0,7,0,0,0,0,3,7,5,0,6
0,1,0,0,0,0,0,2,1,0,2
0,1,0,0,0,0,0,7,2,1,8
0,3,0,0,0,0,0,8,1,0,9
0,1,0,0,0,0,0,2,0,0,6
0,4,0,0,0,0,9,7,2,0,10
0,4,0,0,0,0,2,6,2,0,14
0,1,0,0,0,0,1,2,0,0,4
0,11,0,0,0,0,2,5,1,0,7
0,2,0,0,0,0,2,7,0,0,0
0,1,0,0,0,0,0,1,0,0,3
0,2,0,0,0,0,0,3,1,0,4
0,8,0,0,0,0,3,10,3,0,22
0,1,0,0,0,0,7,5,1,0,28
0,1,0,0,0,0,2,5,1,0,11
0,4,0,0,0,0,0,3,0,0,4
0,1,0,0,0,0,0,5,1,0,3
0,10,0,0,0,0,10,4,3,1,17
0,3,0,0,0,0,0,7,2,0,18
0,6,0,0,0,0,3,12,1,0,19
0,1,0,0,0,0,0,3,1,0,0
0,1,0,0,0,0,0,11,2,0,10
0,9,0,0,0,0,3,1,1,0,5
0,3,0,0,0,0,1,6,4,0,6
0,3,0,0,0,0,1,4,1,0,8
0,3,0,0,0,0,0,5,1,0,1
0,2,0,0,0,0,1,9,8,0,8
0,1,0,0,0,0,1,2,0,0,5
0,4,0,0,0,0,2,6,0,0,11
0,1,0,0,0,0,0,2,1,0,0
0,2,0,0,0,0,2,6,0,0,2
0,9,0,0,0,0,2,6,1,0,15
0,5,0,0,0,0,2,7,7,0,3
0,9,0,0,0,0,1,4,1,1,5
0,3,0,0,0,0,2,12,3,0,10
0,1,0,0,0,0,6,6,2,0,2
0,10,0,0,0,0,0,7,2,0,10
0,4,0,0,0,0,1,11,1,0,12
0,6,0,0,0,0,3,12,8,0,10
0,1,0,0,0,0,0,4,2,0,1
0,3,0,0,0,0,1,12,9,0,6
0,5,0,0,0,0,2,8,4,1,8
0,1,0,0,0,0,1,16,3,0,14
0,3,0,0,0,0,0,2,1,0,2
0,1,0,0,0,0,0,6,1,0,3
0,1,0,0,0,0,0,2,1,0,0
0,1,0,0,0,0,0,2,0,0,0
0,6,0,0,0,0,0,9,6,0,6
0,1,0,0,0,0,0,4,1,0,6
0,4,0,0,0,0,3,9,8,0,2
0,5,0,0,0,0,5,7,1,0,17
0,4,0,0,0,0,1,3,2,0,0
0,1,0,0,0,0,0,7,3,0,5
0,14,0,0,0,0,0,9,1,0,3
0,2,0,0,0,0,1,16,3,0,14
0,6,0,0,0,0,2,2,1,0,5
0,6,0,0,0,0,1,4,1,0,7
0,1,0,0,0,0,1,7,0,0,3
0,12,0,0,0,0,1,5,0,0,15
0,10,0,0,0,0,7,11,0,0,23
0,12,0,0,0,0,4,4,2,0,1
0,21,0,0,0,0,1,2,0,0,6
0,9,0,0,0,0,1,4,1,0,6
0,2,0,0,0,0,4,2,0,0,8
0,6,0,0,0,0,4,3,1,0,8
0,2,0,0,0,0,4,6,1,0,13
0,8,0,0,0,0,3,1,0,0,3
0,5,0,0,0,0,1,7,4,1,6
0,2,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,5,1,0,4
0,1,0,0,0,0,0,7,3,0,3
0,1,0,0,0,0,1,5,0,0,3
0,1,0,0,0,0,0,8,3,0,7
0,2,0,0,0,0,1,9,0,0,24
0,1,0,0,0,0,0,2,0,0,1
0,2,0,0,0,0,4,5,0,0,8
0,1,0,0,0,0,1,7,4,0,4
0,30,0,0,0,0,2,6,1,0,9
0,4,0,0,0,0,3,6,2,0,12
0,1,0,0,0,0,0,0,0,0,4
0,3,0,0,0,0,1,5,1,0,7
0,7,0,0,0,0,1,10,0,0,10
0,3,0,0,0,0,1,3,0,0,13
0,2,0,0,0,0,1,7,1,0,11
0,2,0,0,0,0,0,4,1,0,15
0,4,0,0,0,0,1,5,0,0,13
0,6,0,0,0,0,5,3,0,0,11
0,11,3,0,0,2,2,4,0,0,24
0,15,5,0,0,0,1,3,0,0,21
0,2,0,0,0,0,2,3,1,0,14
0,1,0,0,0,0,0,3,1,0,1
0,6,0,0,0,0,9,6,0,0,4
0,1,0,0,0,0,0,6,3,0,0
0,2,0,0,0,0,2,4,1,0,3
0,2,0,0,0,0,2,11,3,0,23
0,1,0,0,0,0,2,8,4,0,5
0,18,0,0,0,0,6,11,8,0,12
0,1,0,0,0,0,0,4,2,0,4
0,3,0,0,0,0,8,10,4,0,12
0,1,0,0,0,0,0,0,0,0,4
0,2,0,0,0,0,1,4,1,0,14
0,2,0,0,0,0,1,6,1,0,8
0,1,0,0,0,0,1,8,1,0,11
0,2,0,0,0,0,3,4,1,0,3
0,1,0,0,0,0,0,2,0,0,1
0,1,0,0,0,0,0,3,0,0,1
0,3,0,0,0,0,2,5,1,0,11
0,3,0,0,0,0,1,2,0,0,5
0,3,0,0,0,0,0,3,1,0,8
0,7,0,0,0,0,1,3,0,0,5
0,1,0,0,0,0,3,7,1,0,13
0,1,0,0,0,0,1,4,2,0,10
0,1,0,0,0,0,1,2,0,0,3
0,1,0,0,0,0,1,3,1,0,1
0,5,0,0,0,0,3,2,0,0,3
0,4,0,0,0,0,0,5,1,0,4
0,9,0,0,0,0,0,3,1,0,1
0,1,0,0,0,0,2,6,0,0,9
0,1,0,0,0,0,5,2,1,0,14
0,1,0,0,0,0,2,3,0,0,8
0,2,0,0,0,0,2,9,2,0,22
0,1,0,0,0,0,1,2,0,0,3
0,2,0,0,0,0,5,6,0,0,11
0,1,0,0,0,0,0,3,0,0,2
0,3,0,0,0,0,3,7,0,0,15
0,8,0,0,0,0,1,3,0,0,1
0,4,0,0,0,0,7,10,2,0,9
0,1,0,0,0,0,1,12,4,0,9
0,3,0,0,0,0,1,3,1,0,0
0,1,0,0,0,0,1,3,1,0,2
0,2,0,0,0,0,0,1,0,0,0
0,2,0,0,0,0,0,5,0,0,3
0,1,0,0,0,0,0,3,0,0,0
0,1,0,0,0,0,2,4,0,0,23
0,3,0,0,0,0,2,3,1,0,2
0,1,0,0,0,0,5,5,2,0,5
0,2,0,0,0,0,1,3,0,0,6
0,13,0,0,0,0,3,7,3,0,16
0,6,0,0,0,0,0,10,1,0,10
0,1,0,0,0,0,1,3,1,0,12
0,1,0,0,0,0,1,1,0,0,2
0,6,0,0,0,0,0,2,0,0,11
0,2,0,0,0,0,3,3,2,0,6
0,3,0,0,0,0,0,2,0,0,1
0,1,2,0,0,1,3,2,0,0,9
0,6,0,0,0,0,0,7,4,0,3
0,3,0,0,0,0,1,6,0,0,4
0,23,0,0,0,0,2,44,26,0,26
0,8,0,0,0,0,6,8,4,0,7
0,4,0,0,0,0,8,4,1,0,8
0,3,0,0,0,0,4,1,0,0,12
0,1,0,0,0,0,0,4,0,0,6
0,30,0,0,0,0,5,9,3,0,11
0,8,0,0,0,0,5,3,1,0,13
0,9,0,0,0,0,3,1,0,0,8
0,1,0,0,0,0,3,5,1,0,6
0,1,0,0,0,0,0,3,0,0,9
0,1,0,0,0,0,0,1,0,0,1
0,2,0,0,0,0,2,7,5,0,6
0,1,0,0,0,0,1,3,2,0,1
0,20,0,0,0,0,1,4,3,0,8
0,2,0,0,0,0,1,8,3,0,2
0,3,0,0,0,0,1,0,0,0,3
0,8,0,0,0,0,2,3,0,0,5
0,6,0,0,0,0,4,7,1,0,12
0,2,0,0,0,0,0,4,0,0,6
0,6,0,0,0,0,8,5,2,0,6
0,1,0,0,0,0,3,4,1,0,1
0,2,0,0,0,0,1,3,1,0,10
0,2,0,0,0,0,1,4,2,0,1
0,7,0,0,0,0,5,9,1,0,20
0,8,0,0,0,0,5,12,4,0,15
0,2,0,0,0,0,1,4,1,0,6
0,4,0,0,0,0,2,0,0,0,1
0,3,0,0,0,0,2,2,1,0,9
0,4,0,0,0,0,0,3,0,0,7
0,3,0,0,0,0,1,7,0,0,7
0,1,0,0,0,0,3,4,0,0,9
0,10,0,0,0,0,2,1,0,0,7
0,1,0,0,0,0,1,2,0,0,2
0,5,0,0,0,0,5,6,1,0,6
0,12,0,0,0,0,0,6,2,0,8
0,2,0,0,0,0,1,6,1,0,4
0,2,0,0,0,0,1,4,2,0,2
0,6,0,0,0,0,1,5,1,0,3
0,3,0,0,0,0,0,2,1,0,9
0,1,0,0,0,0,1,2,0,0,0
0,4,0,0,0,0,4,5,2,0,7
0,5,0,0,0,0,0,10,2,1,8
0,1,0,0,0,0,0,2,0,0,3
0,25,0,0,0,0,3,4,2,0,28
0,6,0,0,0,0,7,12,1,0,6
0,2,0,0,0,0,0,3,0,0,3
0,18,0,0,0,0,3,7,3,0,12
0,10,0,0,0,0,7,16,3,0,31
0,5,0,0,0,0,3,2,0,0,10
0,7,0,0,0,0,3,9,3,0,19
0,2,0,0,0,0,1,5,1,0,7
0,16,0,0,0,0,4,13,7,0,17
0,7,0,0,0,0,6,8,4,0,7
0,1,0,0,0,0,2,7,3,0,6
0,3,0,0,0,0,0,0,0,0,2
0,3,0,0,0,0,5,8,2,0,14
0,1,0,0,0,0,2,10,8,0,3
0,1,0,0,0,0,2,3,0,0,20
0,3,0,0,0,0,0,2,0,0,1
0,1,0,0,0,0,2,5,1,0,1
0,1,0,0,0,0,2,4,0,0,0
0,1,0,0,0,0,1,4,0,0,6
0,2,0,0,0,0,1,3,1,0,5
0,1,0,0,0,0,1,3,1,0,8
0,2,1,0,0,0,2,5,2,0,8
0,4,0,0,0,0,2,5,0,0,13
0,2,0,0,0,0,2,3,0,0,10
0,3,0,0,0,0,0,12,1,0,12
0,1,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,1,4,0,1,4
0,1,0,0,0,0,7,17,4,0,8
0,8,0,0,0,0,2,3,0,0,11
0,1,0,0,0,0,1,6,3,0,7
0,1,0,0,0,0,1,8,0,0,18
0,3,0,0,0,0,10,4,2,0,3
0,3,0,0,0,0,0,3,0,0,2
0,3,0,0,0,0,7,6,1,0,7
0,2,0,0,0,0,3,2,1,0,4
0,12,0,0,0,0,1,9,1,0,41
0,1,0,0,0,0,0,4,0,0,3
0,9,0,0,0,0,4,11,2,0,2
0,3,0,0,0,0,2,4,2,0,12
0,41,0,0,0,0,0,7,1,0,12
0,4,0,0,0,0,2,0,0,0,6
0,5,0,0,0,0,1,3,1,0,4
0,3,0,0,0,0,2,12,0,0,19
0,4,0,0,0,0,0,2,1,0,0
0,3,0,0,0,0,2,2,1,0,4
0,1,0,0,0,0,5,3,0,0,10
0,2,0,0,0,0,2,8,1,0,4
0,12,1,0,0,1,5,3,0,0,28
0,12,0,0,0,0,4,6,3,0,13
0,1,0,0,0,0,2,0,0,0,9
0,1,0,0,0,0,2,3,1,0,1
0,9,0,0,0,0,2,15,5,0,5
0,4,0,0,0,0,5,8,0,0,17
0,1,0,0,0,0,3,10,2,0,5
0,2,0,0,0,0,0,4,1,0,2
0,3,0,0,0,0,2,7,5,0,1
0,1,0,0,0,0,1,3,1,0,0
0,1,0,0,0,0,0,6,1,0,8
0,3,0,0,0,0,0,5,2,0,1
0,30,0,0,0,0,0,4,0,0,1
0,2,0,0,0,0,4,4,0,0,14
0,7,0,0,0,0,0,10,1,0,12
0,8,0,0,0,0,0,7,0,0,11
0,1,0,0,0,0,0,1,0,0,2
0,12,0,0,0,0,6,2,0,0,11
0,2,0,0,0,0,0,2,0,0,2
0,3,0,0,0,0,0,4,1,0,5
0,2,0,0,0,0,4,13,2,0,16
0,20,0,0,0,0,2,6,1,0,15
0,1,0,0,0,0,1,14,11,0,8
0,1,0,0,0,0,2,4,1,0,4
0,4,0,0,0,0,4,6,1,0,3
0,14,2,0,0,0,1,10,3,0,8
0,3,2,0,0,0,0,3,0,0,3
0,10,0,0,0,0,3,7,0,0,10
0,5,0,0,0,0,5,6,3,0,16
0,4,0,0,0,0,1,7,5,0,8
0,1,0,0,0,0,4,6,1,0,10
0,1,0,0,0,0,0,2,0,0,3
0,6,0,0,0,0,1,3,1,0,9
0,1,0,0,0,0,0,2,0,0,1
0,1,0,0,0,0,3,4,2,0,4
0,2,0,0,0,0,1,10,3,0,5
0,3,0,0,0,0,0,2,0,0,1
0,1,0,0,0,0,2,4,0,0,6
0,2,0,0,0,0,1,8,6,0,6
0,9,0,0,0,1,5,4,7,0,16
0,1,0,0,0,0,0,2,0,0,3
0,2,0,0,0,0,1,3,0,0,2
0,1,0,0,0,0,3,7,0,0,7
0,1,0,0,0,0,0,2,1,0,0
0,2,0,0,0,0,0,0,0,0,4
0,1,0,0,0,0,0,10,9,0,4
0,3,0,0,0,0,0,5,0,0,17
0,2,0,0,0,0,2,7,3,0,21
0,2,0,0,0,0,4,9,1,0,11
0,7,0,0,0,0,3,19,1,0,16
0,1,0,0,0,0,4,14,4,0,26
0,5,0,0,0,0,3,7,1,0,5
0,1,0,0,0,0,3,5,1,0,2
0,3,0,0,0,0,0,4,1,0,4
0,6,0,0,0,0,5,2,1,1,4
0,2,0,0,0,0,1,3,0,0,4
0,4,0,0,0,0,7,7,0,0,9
0,1,0,0,0,0,3,4,0,0,20
0,10,0,0,0,0,9,11,0,0,11
0,1,0,0,0,0,1,12,1,0,12
0,11,0,0,0,0,3,2,0,0,8
0,2,0,0,0,0,3,4,1,0,14
0,1,0,0,0,0,0,3,0,0,4
0,12,0,0,0,0,1,10,6,0,7
0,2,0,0,0,0,0,0,0,0,6
0,1,0,0,0,0,1,2,0,0,2
0,6,0,0,0,0,11,11,3,0,31
0,6,0,0,0,0,1,7,0,0,11
0,1,0,0,0,0,0,3,2,0,0
0,3,0,0,0,0,2,8,4,0,4
0,5,0,0,0,0,3,5,1,0,12
0,14,0,0,0,0,0,1,0,0,21
0,4,0,0,0,0,3,5,0,0,11
0,3,0,0,0,0,4,14,8,0,9
0,10,0,0,0,0,2,8,5,0,5
0,3,0,0,0,0,0,4,1,0,7
0,1,0,0,0,0,4,4,3,0,5
0,2,0,0,0,0,1,4,3,0,3
0,16,0,0,0,0,16,8,0,0,31
0,1,0,0,0,1,1,3,1,0,4
0,12,0,0,0,0,1,6,2,0,16
0,1,0,0,0,0,1,4,1,0,8
0,1,0,0,0,0,3,3,1,0,6
0,8,0,0,0,0,2,2,1,0,11
0,6,0,0,0,0,4,9,3,0,9
0,3,0,0,0,0,1,1,1,0,6
2,10,0,0,0,0,3,13,4,0,22
0,2,0,0,0,0,0,6,0,0,6
0,2,0,0,0,0,1,6,3,0,2
0,25,0,0,0,0,2,11,5,0,18
0,5,0,0,0,0,3,12,9,0,14
0,4,0,0,0,0,2,5,3,1,13
0,1,0,0,0,0,1,3,1,0,7
0,33,0,0,0,0,15,40,23,0,29
0,10,0,0,0,0,8,19,7,0,31
0,5,0,0,0,0,2,7,1,0,5
0,10,0,0,0,0,2,9,4,0,24
0,9,0,0,0,0,4,9,3,0,3
0,2,0,0,0,0,3,3,0,0,5
0,2,0,0,0,0,1,4,0,0,2
0,9,1,0,0,1,5,10,4,0,10
0,5,0,0,0,0,2,4,1,0,8
0,4,0,0,0,0,2,4,1,0,12
0,22,0,0,0,0,4,8,2,0,6
0,1,0,0,0,0,0,1,0,0,0
0,14,0,0,0,0,1,4,3,0,16
0,1,0,0,0,0,0,4,2,0,4
0,1,0,0,0,0,0,1,1,0,2
0,5,0,0,0,0,0,3,0,0,6
0,1,0,0,0,0,0,3,0,0,5
0,2,0,0,0,0,0,3,0,0,3
0,3,0,0,0,0,1,14,1,0,12
0,3,0,0,0,0,2,8,3,0,10
0,2,0,0,0,0,1,3,1,0,1
0,2,0,0,0,0,0,3,0,0,1
0,1,0,0,0,0,2,3,1,0,5
0,12,0,0,0,0,10,10,1,0,19
0,4,0,0,0,0,6,9,0,0,17
0,2,0,0,0,0,1,2,0,1,5
0,1,0,0,0,0,0,2,1,0,6
0,7,0,0,0,0,5,13,7,0,9
0,1,0,0,0,0,1,7,0,0,13
0,5,0,0,0,0,0,6,2,0,20
0,6,0,0,0,0,3,13,1,0,12
0,1,0,0,0,0,1,4,3,0,22
0,4,0,0,0,0,2,17,3,0,21
0,15,0,0,0,0,5,10,5,0,14
0,4,0,0,0,0,2,8,3,0,14
0,2,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,2,0,0,0
0,5,0,0,0,0,0,3,1,0,6
0,1,0,0,0,0,1,2,0,0,3
0,1,0,0,0,0,0,2,0,0,0
0,1,0,0,0,0,0,5,0,0,3
0,1,0,0,0,0,0,3,1,0,1
0,1,0,0,0,0,1,2,0,0,0
0,1,0,0,0,0,1,1,1,0,2
0,1,0,0,0,0,0,2,0,0,0
0,4,0,0,0,0,0,8,0,0,17
0,13,0,0,0,0,2,6,1,0,12
0,24,0,0,0,0,2,12,7,0,5
0,1,0,0,0,0,5,12,5,0,16
0,3,0,0,0,0,1,5,2,0,7
0,1,0,0,0,0,0,3,2,0,1
0,3,0,0,0,0,1,9,2,0,10
0,5,0,0,0,0,2,12,3,0,23
0,12,0,0,0,0,4,8,3,0,17
0,1,0,0,0,0,1,3,2,0,4
0,1,0,0,0,0,1,1,0,0,2
0,1,0,0,0,0,2,3,1,0,12
0,15,0,0,0,0,6,21,4,0,22
0,1,0,0,0,0,0,4,3,0,2
0,2,0,0,0,0,1,4,2,0,0
0,2,0,0,0,0,1,2,1,0,15
0,8,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,4,0,0,2
0,1,0,0,0,0,0,6,1,0,10
0,2,0,0,0,0,1,2,1,0,3
0,3,0,0,0,0,0,5,1,0,3
0,3,0,0,0,0,0,5,1,0,8
0,1,0,0,0,0,1,3,1,0,3
0,3,0,0,0,0,11,2,1,0,7
0,5,0,0,0,0,6,12,9,0,14
0,2,0,0,0,0,3,3,1,0,1
1,6,0,0,0,0,0,8,3,0,4
0,4,0,0,0,0,0,14,5,0,14
0,5,0,0,0,0,2,2,0,0,4
0,2,0,0,0,0,3,1,0,0,3
0,3,0,0,0,0,3,3,0,0,4
0,8,0,0,0,0,1,4,1,0,7
0,1,0,0,0,0,2,5,3,0,8
0,2,0,0,0,0,0,4,1,0,4
0,12,0,0,0,0,6,6,3,0,9
0,9,0,0,0,0,2,9,2,0,16
0,3,0,0,0,0,1,3,1,0,9
0,6,1,0,0,0,4,2,0,0,11
0,5,0,0,0,0,2,3,0,0,10
0,1,0,0,0,0,1,1,1,0,0
0,7,0,0,0,0,1,6,3,0,11
0,4,0,0,0,0,0,2,0,0,2
0,1,0,0,0,0,0,4,1,0,4
0,12,0,0,0,0,4,2,1,0,13
0,26,0,0,0,0,1,11,7,0,30
0,4,0,0,0,0,7,9,7,0,12
0,2,0,0,0,0,1,1,0,0,2
0,6,0,0,0,0,0,1,0,0,7
0,1,0,0,0,0,0,6,1,0,7
0,4,0,0,0,0,3,3,1,0,11
0,1,0,0,0,0,0,6,3,0,0
0,1,0,0,0,0,1,2,0,0,0
0,4,0,0,0,0,3,12,3,0,22
0,2,0,0,0,0,0,2,0,0,2
0,4,0,0,0,0,4,11,1,0,14
0,2,0,0,0,0,1,1,1,0,4
0,2,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,1,1,1,0,3
0,1,0,0,0,0,0,5,1,0,3
0,5,0,0,0,0,0,4,2,0,9
0,1,0,0,0,0,1,1,0,0,3
0,1,0,0,0,0,1,1,1,0,1
0,3,0,0,0,0,2,6,1,0,17
0,2,0,0,0,0,0,6,5,0,5
0,9,0,0,0,0,2,4,0,0,11
0,3,0,0,0,0,2,2,0,0,0
0,7,0,0,0,0,1,5,3,0,13
0,1,0,0,0,0,0,14,1,0,13
0,1,0,0,0,0,0,3,1,0,3
0,5,0,0,0,0,1,2,0,0,6
0,7,0,0,0,0,7,9,1,0,16
0,2,0,0,0,0,3,5,0,0,7
0,10,0,0,0,0,3,5,1,0,8
0,17,0,0,0,0,7,10,8,0,19
0,25,0,0,0,0,7,8,2,0,20
0,2,0,0,0,0,0,3,1,0,3
0,3,0,0,0,1,9,8,1,0,12
0,1,0,0,0,0,6,6,4,0,5
0,12,0,0,0,1,2,6,0,0,17
0,1,0,0,0,0,0,2,0,0,2
0,61,0,0,0,0,3,8,0,0,13
0,3,0,0,0,0,0,7,6,0,1
0,1,0,0,0,0,1,2,0,0,2
0,2,0,0,0,0,4,7,3,0,11
0,2,0,0,0,0,1,2,0,0,0
0,2,0,0,0,0,3,3,0,0,34
0,2,0,0,0,0,0,3,1,0,2
0,3,0,0,0,0,1,1,0,0,0
0,3,0,0,0,0,0,4,0,0,5
0,5,0,0,0,0,3,4,0,0,21
0,1,0,0,0,0,0,2,0,0,4
0,1,0,0,0,0,0,2,0,0,1
0,6,0,0,0,0,0,6,0,0,20
0,4,0,0,0,0,2,1,0,0,1
0,12,0,0,0,0,4,8,0,0,10
0,4,0,0,0,0,1,9,1,0,10
0,5,0,0,0,0,14,33,0,0,4
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,5,0,0,3
0,1,0,0,0,0,1,3,1,0,0
0,1,0,0,0,0,0,2,1,0,0
0,3,0,0,0,0,0,4,0,0,2
0,1,0,0,0,0,1,3,0,0,0
0,3,0,0,0,0,1,5,1,0,8
0,1,0,0,0,0,0,4,0,0,0
0,3,0,0,0,0,1,2,0,0,1
0,2,0,0,0,0,0,2,0,0,1
0,3,0,0,0,0,0,4,0,0,3
0,3,0,0,0,0,1,1,0,0,2
0,1,0,0,0,0,0,2,0,0,0
0,1,0,0,0,0,0,3,1,0,2
0,6,0,0,0,0,7,7,0,0,20
0,15,0,0,0,0,1,2,1,0,10
0,13,0,0,0,0,7,8,2,0,48
0,1,0,0,0,0,3,6,3,0,15
0,1,0,0,0,0,1,6,1,0,4
0,59,0,0,0,0,5,11,2,0,16
0,3,0,0,0,0,4,3,0,0,8
0,6,0,0,0,0,2,2,1,0,1
0,9,0,0,0,0,3,4,0,0,10
0,2,0,0,0,0,3,3,1,0,2
0,3,0,0,0,0,1,2,1,0,0
0,9,0,0,0,0,4,9,1,0,12
0,1,0,0,0,0,0,1,0,0,1
0,6,0,0,0,0,3,5,3,0,2
0,1,0,0,0,0,0,2,0,0,1
0,9,0,0,0,0,3,2,0,0,8
0,1,0,0,0,0,1,3,0,0,5
0,3,0,0,0,0,2,0,1,0,16
0,11,0,0,0,0,7,5,1,0,5
0,1,0,0,0,0,0,4,1,0,4
0,2,0,0,0,0,5,4,0,0,44
0,6,0,0,0,0,2,3,0,0,15
0,13,0,0,0,0,5,4,1,0,13
0,13,0,0,0,0,3,15,11,0,7
0,2,0,0,0,0,1,2,1,0,9
0,1,0,0,0,0,0,5,4,0,1
0,2,0,0,0,0,6,4,1,0,14
0,2,0,0,0,0,0,4,1,0,2
0,6,0,0,0,0,1,7,2,0,18
0,3,0,0,0,0,0,2,0,0,2
0,5,0,0,0,0,6,15,4,0,24
0,1,0,0,0,0,1,13,1,0,9
0,1,0,0,0,0,0,6,2,0,3
1,9,0,0,0,0,11,8,1,0,17
0,12,0,0,0,0,2,14,1,0,17
0,15,0,0,0,0,10,9,2,0,19
0,2,0,0,0,0,0,7,1,0,17
0,2,0,0,0,0,2,5,1,0,1
0,7,0,0,0,0,5,5,1,0,14
0,3,0,0,0,0,1,5,0,0,1
0,2,0,0,0,0,2,6,3,0,7
0,7,0,0,0,0,3,9,1,0,27
0,4,0,0,0,0,2,10,3,0,18
0,13,0,0,0,0,5,5,1,0,17
0,1,0,0,0,0,2,6,2,0,7
0,5,0,0,0,0,8,8,1,0,8
0,3,0,0,0,0,1,3,0,0,6
0,2,0,0,0,0,0,3,1,0,0
0,2,0,0,0,0,2,6,0,0,17
0,5,0,0,0,0,3,9,1,0,6
0,3,0,0,0,0,1,7,0,0,5
0,3,0,0,0,0,3,10,0,0,11
0,2,0,0,0,0,1,5,0,0,0
0,1,0,0,0,0,2,3,0,0,5
0,1,0,0,0,0,4,6,0,0,7
0,4,0,0,0,0,4,2,0,0,10
0,3,0,0,0,0,0,7,2,0,11
0,2,0,0,0,0,1,2,1,0,3
0,11,0,0,0,0,8,13,1,0,28
0,1,0,0,0,0,3,4,2,0,3
